<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
?????,20181218,18950.00,19150.00,18900.00,18987.00,1310080,24874657352.00,254,18925.00
?????,20181219,19000.00,19000.00,18853.00,18924.00,448675,8485842358.00,182,18987.00
?????,20181222,18945.00,19130.00,18900.00,18958.00,423041,8023639161.00,160,18924.00
?????,20181223,18901.00,19000.00,18901.00,18970.00,371169,7043031739.00,207,18958.00
?????,20181224,19050.00,19050.00,18953.00,18994.00,1431443,27188828098.00,268,18970.00
?????,20181225,18990.00,19000.00,18912.00,18992.00,1306965,24821307806.00,184,18994.00
?????,20181226,18930.00,19100.00,18856.00,18982.00,2360195,44801550953.00,340,18992.00
?????,20181229,18900.00,19000.00,18900.00,18978.00,827201,15698276551.00,175,18982.00
?????,20181230,18998.00,18998.00,18885.00,18962.00,587174,11134254484.00,199,18978.00
?????,20181231,18982.00,19009.00,18950.00,18997.00,970312,18432929072.00,264,18962.00
?????,20190101,18922.00,19000.00,18900.00,18935.00,948346,17957286945.00,256,18997.00
?????,20190102,19000.00,19000.00,18900.00,18956.00,537400,10187034187.00,102,18935.00
?????,20190105,18998.00,18998.00,18899.00,18932.00,963568,18242398488.00,242,18956.00
?????,20190106,18866.00,18940.00,18866.00,18918.00,344262,6510408345.00,200,18932.00
?????,20190107,18934.00,19010.00,18808.00,18926.00,799142,15124490729.00,324,18918.00
?????,20190108,18900.00,19050.00,18900.00,18999.00,1714109,32566889974.00,182,18926.00
?????,20190109,19000.00,19000.00,18900.00,18992.00,274330,5208241496.00,161,18999.00
?????,20190112,19000.00,19200.00,18990.00,19060.00,602276,11479089421.00,243,18992.00
?????,20190113,19000.00,19100.00,18960.00,19014.00,753201,14321408596.00,214,19060.00
?????,20190114,19050.00,19200.00,18996.00,19049.00,874989,16667989363.00,231,19014.00
?????,20190115,19011.00,19197.00,19011.00,19053.00,296520,5650630091.00,141,19049.00
?????,20190116,19024.00,19200.00,18973.00,19045.00,686551,13075033681.00,213,19053.00
?????,20190119,19068.00,19120.00,18999.00,19015.00,1131753,21520616625.00,227,19045.00
?????,20190120,19097.00,19188.00,18950.00,19004.00,842313,16007269946.00,207,19015.00
?????,20190121,18800.00,18999.00,18620.00,18803.00,3071739,57756964679.00,607,19004.00
?????,20190122,18700.00,19090.00,18700.00,18923.00,1536594,29076913398.00,339,18803.00
?????,20190123,18751.00,19000.00,18751.00,18875.00,283694,5343263766.00,194,18923.00
?????,20190126,18781.00,18850.00,18731.00,18811.00,321900,6042031357.00,187,18875.00
?????,20190127,18780.00,18899.00,18520.00,18607.00,510682,9498134474.00,261,18811.00
?????,20190128,18525.00,18880.00,18525.00,18690.00,623912,11660900465.00,170,18607.00
?????,20190129,18690.00,18800.00,18624.00,18679.00,729789,13631549368.00,187,18690.00
?????,20190130,18624.00,18740.00,18103.00,18594.00,718292,13355857580.00,244,18679.00
?????,20190202,18500.00,18690.00,18420.00,18577.00,96848,1791833628.00,137,18594.00
?????,20190203,18457.00,18670.00,18302.00,18410.00,617039,11359890210.00,343,18577.00
?????,20190204,18410.00,18669.00,18320.00,18455.00,286432,5297393166.00,198,18410.00
?????,20190205,18450.00,18670.00,18335.00,18511.00,309048,5733520581.00,158,18455.00
?????,20190206,18400.00,18550.00,18400.00,18502.00,1819632,33666703840.00,198,18511.00
?????,20190210,18500.00,18590.00,18440.00,18491.00,720395,13320472532.00,131,18502.00
?????,20190212,18400.00,18500.00,18400.00,18482.00,276616,5109888981.00,114,18491.00
?????,20190213,18419.00,18500.00,18419.00,18469.00,223086,4116132282.00,179,18482.00
?????,20190216,18411.00,18500.00,18410.00,18467.00,464382,8575535772.00,195,18469.00
?????,20190217,18420.00,18484.00,18391.00,18439.00,476661,8787594540.00,193,18467.00
?????,20190218,18439.00,18600.00,18310.00,18436.00,766546,14132093972.00,189,18439.00
?????,20190219,18500.00,18500.00,18337.00,18397.00,379808,6981134682.00,145,18436.00
?????,20190220,18362.00,18500.00,18350.00,18387.00,423471,7785306899.00,205,18397.00
?????,20190223,18250.00,18728.00,18235.00,18362.00,898473,16497758206.00,343,18387.00
?????,20190224,18339.00,18368.00,18160.00,18258.00,1087999,19864808234.00,428,18362.00
?????,20190225,18400.00,18499.00,18150.00,18257.00,791385,14448610552.00,259,18258.00
?????,20190226,18245.00,18349.00,18200.00,18240.00,250837,4570450515.00,205,18257.00
?????,20190227,18340.00,18340.00,18200.00,18242.00,305500,5573633223.00,205,18240.00
?????,20190302,18250.00,18492.00,18216.00,18260.00,167427,3064165836.00,152,18242.00
?????,20190303,18220.00,18330.00,18220.00,18255.00,359015,6553090800.00,225,18260.00
?????,20190304,18223.00,18395.00,18161.00,18219.00,375270,6830876557.00,223,18255.00
?????,20190305,18165.00,18250.00,18165.00,18199.00,1134291,20642408279.00,203,18219.00
?????,20190306,18180.00,18250.00,18160.00,18193.00,285901,5200057338.00,187,18199.00
?????,20190309,18251.00,18490.00,18150.00,18269.00,1403773,25644839420.00,843,18193.00
?????,20190310,18299.00,18299.00,18165.00,18194.00,943984,17175164573.00,416,18269.00
?????,20190311,18298.00,18387.00,18189.00,18253.00,2050329,37425086910.00,459,18194.00
?????,20190312,18380.00,18380.00,18178.00,18201.00,695075,12651385679.00,362,18253.00
?????,20190313,18200.00,18200.00,18170.00,18189.00,1021160,18574038919.00,460,18201.00
?????,20190316,18380.00,18399.00,18170.00,18241.00,1284406,23428773178.00,549,18189.00
?????,20190317,18359.00,18359.00,18172.00,18226.00,1559356,28420070976.00,283,18241.00
?????,20190318,18300.00,18300.00,18160.00,18215.00,1750258,31880202598.00,568,18226.00
?????,20190319,18255.00,19000.00,18171.00,18323.00,2363059,43299343257.00,690,18215.00
?????,20190325,18506.00,19144.00,18500.00,18726.00,719431,13472303032.00,435,18323.00
?????,20190326,19110.00,19110.00,18900.00,19012.00,553531,10523494678.00,345,18726.00
?????,20190327,19128.00,19128.00,19002.00,19024.00,222316,4233196095.00,288,19012.00
?????,20190330,19069.00,19069.00,18932.00,19023.00,750435,14275171456.00,596,19024.00
?????,20190331,19059.00,19059.00,18908.00,19009.00,1449028,27545004773.00,312,19023.00
?????,20190406,19100.00,19520.00,19099.00,19407.00,996764,19344259355.00,505,19009.00
?????,20190407,19590.00,19600.00,19489.00,19540.00,954541,18652168330.00,411,19407.00
?????,20190408,19600.00,19600.00,19300.00,19416.00,955537,18552359235.00,368,19540.00
?????,20190409,19399.00,20386.00,19326.00,20001.00,6272922,125467421048.00,1230,19416.00
?????,20190410,20200.00,20500.00,20151.00,20232.00,3002261,60740958604.00,857,20001.00
?????,20190413,20301.00,20400.00,20129.00,20220.00,1437693,29070737968.00,658,20232.00
?????,20190414,20319.00,20319.00,20012.00,20081.00,647329,12999050976.00,477,20220.00
?????,20190415,20000.00,20490.00,20000.00,20272.00,990738,20084570809.00,472,20081.00
?????,20190416,20128.00,20329.00,20128.00,20265.00,881969,17872867429.00,351,20272.00
?????,20190417,20260.00,20260.00,19800.00,19961.00,825918,16486197102.00,468,20265.00
?????,20190420,19999.00,20420.00,19870.00,20063.00,1661867,33342466536.00,700,19961.00
?????,20190422,20063.00,20400.00,19990.00,20117.00,1722121,34643838399.00,494,20063.00
?????,20190423,20449.00,20449.00,20110.00,20349.00,558908,11373437035.00,350,20117.00
?????,20190424,20345.00,20450.00,20135.00,20255.00,590804,11966941234.00,367,20349.00
?????,20190427,20204.00,20443.00,20204.00,20363.00,805839,16409523103.00,543,20255.00
?????,20190428,20450.00,20501.00,20410.00,20461.00,1514154,30980358266.00,709,20363.00
?????,20190429,20500.00,20510.00,20419.00,20484.00,1852114,37939295272.00,794,20461.00
?????,20190430,20496.00,20720.00,20436.00,20510.00,2080443,42669129291.00,759,20484.00
?????,20190501,21000.00,21500.00,20808.00,21050.00,4447826,93628205581.00,1976,20510.00
?????,20190504,0.00,0.00,0.00,21050.00,0,0.00,0,21050.00
